,cust,grade,t,y
117794,9817,1,2,1
117795,9817,1,3,1
117796,9817,1,4,1
117797,9817,1,5,0
117798,9817,1,6,1
117799,9817,1,7,0
117800,9817,1,8,1
117801,9817,1,9,1
117802,9817,1,10,0
117803,9817,1,11,2
117804,9817,1,12,2
117805,9818,0,1,0
117806,9818,0,2,0
117807,9818,0,3,0
117808,9818,0,4,0
117809,9818,0,5,0
117810,9818,0,6,0
117811,9818,0,7,1
117812,9818,0,8,2
117813,9818,0,9,3
117814,9818,0,10,3
117815,9818,0,11,3
117816,9818,0,12,3
117817,9819,1,1,0
117818,9819,1,2,2
117819,9819,1,3,3
117820,9819,1,4,3
117821,9819,1,5,2
117822,9819,1,6,0
117823,9819,1,7,0
117824,9819,1,8,2
117825,9819,1,9,2
117826,9819,1,10,2
117827,9819,1,11,2
117828,9819,1,12,1
117829,9820,1,1,2
117830,9820,1,2,3
117831,9820,1,3,2
117832,9820,1,4,2
117833,9820,1,5,2
117834,9820,1,6,2
117835,9820,1,7,2
117836,9820,1,8,2
117837,9820,1,9,0
117838,9820,1,10,0
117839,9820,1,11,1
117840,9820,1,12,0
117841,9821,1,1,1
117842,9821,1,2,0
117843,9821,1,3,1
117844,9821,1,4,2
117845,9821,1,5,1
117846,9821,1,6,0
117847,9821,1,7,0
117848,9821,1,8,0
117849,9821,1,9,0
117850,9821,1,10,0
117851,9821,1,11,1
117852,9821,1,12,0
117853,9822,1,1,1
117854,9822,1,2,2
117855,9822,1,3,2
117856,9822,1,4,3
117857,9822,1,5,0
117858,9822,1,6,2
117859,9822,1,7,1
117860,9822,1,8,2
117861,9822,1,9,2
117862,9822,1,10,2
117863,9822,1,11,1
117864,9822,1,12,0
117865,9823,1,1,0
117866,9823,1,2,0
117867,9823,1,3,0
117868,9823,1,4,1
117869,9823,1,5,0
117870,9823,1,6,0
117871,9823,1,7,0
117872,9823,1,8,0
117873,9823,1,9,2
117874,9823,1,10,2
117875,9823,1,11,3
117876,9823,1,12,3
117877,9824,0,1,0
117878,9824,0,2,0
117879,9824,0,3,0
117880,9824,0,4,0
117881,9824,0,5,0
117882,9824,0,6,0
117883,9824,0,7,0
117884,9824,0,8,0
117885,9824,0,9,1
117886,9824,0,10,0
117887,9824,0,11,0
117888,9824,0,12,1
117889,9825,1,1,0
117890,9825,1,2,0
117891,9825,1,3,0
117892,9825,1,4,0
117893,9825,1,5,1
117894,9825,1,6,2
117895,9825,1,7,2
117896,9825,1,8,1
117897,9825,1,9,0
117898,9825,1,10,0
117899,9825,1,11,1
117900,9825,1,12,0
117901,9826,1,1,0
117902,9826,1,2,0
117903,9826,1,3,1
117904,9826,1,4,1
117905,9826,1,5,0
117906,9826,1,6,0
117907,9826,1,7,0
117908,9826,1,8,1
117909,9826,1,9,0
117910,9826,1,10,2
117911,9826,1,11,2
117912,9826,1,12,2
117913,9827,0,1,0
117914,9827,0,2,0
117915,9827,0,3,0
117916,9827,0,4,0
117917,9827,0,5,0
117918,9827,0,6,0
117919,9827,0,7,0
117920,9827,0,8,0
117921,9827,0,9,0
117922,9827,0,10,0
117923,9827,0,11,0
117924,9827,0,12,0
117925,9828,0,1,0
117926,9828,0,2,0
117927,9828,0,3,1
117928,9828,0,4,2
117929,9828,0,5,3
117930,9828,0,6,3
117931,9828,0,7,3
117932,9828,0,8,3
117933,9828,0,9,2
117934,9828,0,10,0
117935,9828,0,11,0
117936,9828,0,12,0
117937,9829,1,1,1
117938,9829,1,2,1
117939,9829,1,3,0
117940,9829,1,4,1
117941,9829,1,5,0
117942,9829,1,6,1
117943,9829,1,7,2
117944,9829,1,8,0
117945,9829,1,9,0
117946,9829,1,10,0
117947,9829,1,11,0
117948,9829,1,12,1
117949,9830,1,1,0
117950,9830,1,2,2
117951,9830,1,3,2
117952,9830,1,4,1
117953,9830,1,5,0
117954,9830,1,6,1
117955,9830,1,7,0
117956,9830,1,8,0
117957,9830,1,9,1
117958,9830,1,10,1
117959,9830,1,11,1
117960,9830,1,12,0
117961,9831,1,1,1
117962,9831,1,2,1
117963,9831,1,3,2
117964,9831,1,4,2
117965,9831,1,5,3
117966,9831,1,6,2
117967,9831,1,7,2
117968,9831,1,8,2
117969,9831,1,9,2
117970,9831,1,10,2
117971,9831,1,11,1
117972,9831,1,12,0
117973,9832,1,1,1
117974,9832,1,2,0
117975,9832,1,3,0
117976,9832,1,4,1
117977,9832,1,5,1
117978,9832,1,6,1
117979,9832,1,7,0
117980,9832,1,8,1
117981,9832,1,9,1
117982,9832,1,10,0
117983,9832,1,11,1
117984,9832,1,12,0
117985,9833,1,1,0
117986,9833,1,2,1
117987,9833,1,3,1
117988,9833,1,4,0
117989,9833,1,5,0
117990,9833,1,6,2
117991,9833,1,7,1
117992,9833,1,8,1
117993,9833,1,9,1
117994,9833,1,10,1
117995,9833,1,11,1
117996,9833,1,12,1
117997,9834,1,1,0
117998,9834,1,2,0
117999,9834,1,3,1
118000,9834,1,4,2
118001,9834,1,5,2
118002,9834,1,6,1
118003,9834,1,7,1
118004,9834,1,8,1
118005,9834,1,9,0
118006,9834,1,10,1
118007,9834,1,11,0
118008,9834,1,12,0
118009,9835,1,1,1
118010,9835,1,2,1
118011,9835,1,3,1
118012,9835,1,4,0
118013,9835,1,5,2
118014,9835,1,6,1
118015,9835,1,7,1
118016,9835,1,8,0
118017,9835,1,9,0
118018,9835,1,10,0
118019,9835,1,11,1
118020,9835,1,12,1
118021,9836,1,1,0
118022,9836,1,2,1
118023,9836,1,3,1
118024,9836,1,4,0
118025,9836,1,5,0
118026,9836,1,6,2
118027,9836,1,7,0
118028,9836,1,8,0
118029,9836,1,9,1
118030,9836,1,10,0
118031,9836,1,11,0
118032,9836,1,12,0
118033,9837,1,1,0
118034,9837,1,2,0
118035,9837,1,3,0
118036,9837,1,4,1
118037,9837,1,5,2
118038,9837,1,6,1
118039,9837,1,7,1
118040,9837,1,8,0
118041,9837,1,9,0
118042,9837,1,10,1
118043,9837,1,11,0
118044,9837,1,12,0
118045,9838,0,1,0
118046,9838,0,2,1
118047,9838,0,3,0
118048,9838,0,4,0
118049,9838,0,5,0
118050,9838,0,6,0
118051,9838,0,7,0
118052,9838,0,8,0
118053,9838,0,9,0
118054,9838,0,10,0
118055,9838,0,11,0
118056,9838,0,12,0
118057,9839,1,1,0
118058,9839,1,2,1
118059,9839,1,3,0
118060,9839,1,4,0
118061,9839,1,5,0
118062,9839,1,6,1
118063,9839,1,7,1
118064,9839,1,8,0
118065,9839,1,9,1
118066,9839,1,10,3
118067,9839,1,11,3
118068,9839,1,12,1
118069,9840,1,1,0
118070,9840,1,2,0
118071,9840,1,3,0
118072,9840,1,4,2
118073,9840,1,5,1
118074,9840,1,6,0
118075,9840,1,7,0
118076,9840,1,8,0
118077,9840,1,9,1
118078,9840,1,10,0
118079,9840,1,11,1
118080,9840,1,12,0
118081,9841,0,1,0
118082,9841,0,2,0
118083,9841,0,3,0
118084,9841,0,4,0
118085,9841,0,5,0
118086,9841,0,6,0
118087,9841,0,7,0
118088,9841,0,8,0
118089,9841,0,9,0
118090,9841,0,10,0
118091,9841,0,11,0
118092,9841,0,12,0
118093,9842,1,1,0
118094,9842,1,2,1
118095,9842,1,3,1
118096,9842,1,4,0
118097,9842,1,5,0
118098,9842,1,6,1
118099,9842,1,7,0
118100,9842,1,8,0
118101,9842,1,9,0
118102,9842,1,10,2
118103,9842,1,11,1
118104,9842,1,12,1
118105,9843,1,1,0
118106,9843,1,2,0
118107,9843,1,3,0
118108,9843,1,4,0
118109,9843,1,5,1
118110,9843,1,6,1
118111,9843,1,7,0
118112,9843,1,8,1
118113,9843,1,9,0
118114,9843,1,10,0
118115,9843,1,11,0
118116,9843,1,12,0
118117,9844,0,1,0
118118,9844,0,2,0
118119,9844,0,3,0
118120,9844,0,4,0
118121,9844,0,5,0
118122,9844,0,6,0
118123,9844,0,7,0
118124,9844,0,8,0
118125,9844,0,9,0
118126,9844,0,10,0
118127,9844,0,11,0
118128,9844,0,12,0
118129,9845,1,1,0
118130,9845,1,2,0
118131,9845,1,3,1
118132,9845,1,4,1
118133,9845,1,5,1
118134,9845,1,6,0
118135,9845,1,7,2
118136,9845,1,8,2
118137,9845,1,9,2
118138,9845,1,10,3
118139,9845,1,11,3
118140,9845,1,12,3
118141,9846,0,1,0
118142,9846,0,2,0
118143,9846,0,3,0
118144,9846,0,4,0
118145,9846,0,5,0
118146,9846,0,6,0
118147,9846,0,7,0
118148,9846,0,8,0
118149,9846,0,9,0
118150,9846,0,10,0
118151,9846,0,11,0
118152,9846,0,12,0
118153,9847,0,1,0
118154,9847,0,2,0
118155,9847,0,3,0
118156,9847,0,4,1
118157,9847,0,5,2
118158,9847,0,6,3
118159,9847,0,7,3
118160,9847,0,8,3
118161,9847,0,9,3
118162,9847,0,10,0
118163,9847,0,11,0
118164,9847,0,12,0
118165,9848,1,1,2
118166,9848,1,2,3
118167,9848,1,3,3
118168,9848,1,4,3
118169,9848,1,5,0
118170,9848,1,6,2
118171,9848,1,7,2
118172,9848,1,8,1
118173,9848,1,9,0
118174,9848,1,10,0
118175,9848,1,11,0
118176,9848,1,12,0
118177,9849,1,1,1
118178,9849,1,2,1
118179,9849,1,3,1
118180,9849,1,4,0
118181,9849,1,5,0
118182,9849,1,6,0
118183,9849,1,7,0
118184,9849,1,8,0
118185,9849,1,9,0
118186,9849,1,10,1
118187,9849,1,11,2
118188,9849,1,12,1
118189,9850,1,1,0
118190,9850,1,2,0
118191,9850,1,3,0
118192,9850,1,4,0
118193,9850,1,5,0
118194,9850,1,6,0
118195,9850,1,7,1
118196,9850,1,8,0
118197,9850,1,9,0
118198,9850,1,10,0
118199,9850,1,11,1
118200,9850,1,12,0
118201,9851,1,1,0
118202,9851,1,2,0
118203,9851,1,3,1
118204,9851,1,4,1
118205,9851,1,5,1
118206,9851,1,6,1
118207,9851,1,7,1
118208,9851,1,8,0
118209,9851,1,9,0
118210,9851,1,10,0
118211,9851,1,11,0
118212,9851,1,12,0
118213,9852,0,1,1
118214,9852,0,2,2
118215,9852,0,3,0
118216,9852,0,4,0
118217,9852,0,5,0
118218,9852,0,6,0
118219,9852,0,7,0
118220,9852,0,8,0
118221,9852,0,9,0
118222,9852,0,10,0
118223,9852,0,11,0
118224,9852,0,12,0
118225,9853,1,1,1
118226,9853,1,2,1
118227,9853,1,3,1
118228,9853,1,4,1
118229,9853,1,5,1
118230,9853,1,6,0
118231,9853,1,7,0
118232,9853,1,8,0
118233,9853,1,9,1
118234,9853,1,10,2
118235,9853,1,11,2
118236,9853,1,12,1
118237,9854,1,1,0
118238,9854,1,2,0
118239,9854,1,3,0
118240,9854,1,4,1
118241,9854,1,5,0
118242,9854,1,6,0
118243,9854,1,7,0
118244,9854,1,8,1
118245,9854,1,9,2
118246,9854,1,10,0
118247,9854,1,11,0
118248,9854,1,12,0
118249,9855,1,1,0
118250,9855,1,2,1
118251,9855,1,3,1
118252,9855,1,4,0
118253,9855,1,5,0
118254,9855,1,6,0
118255,9855,1,7,0
118256,9855,1,8,1
118257,9855,1,9,1
118258,9855,1,10,0
118259,9855,1,11,2
118260,9855,1,12,0
118261,9856,1,1,1
118262,9856,1,2,0
118263,9856,1,3,0
118264,9856,1,4,1
118265,9856,1,5,1
118266,9856,1,6,0
118267,9856,1,7,0
118268,9856,1,8,2
118269,9856,1,9,2
118270,9856,1,10,0
118271,9856,1,11,0
118272,9856,1,12,0
118273,9857,1,1,0
118274,9857,1,2,1
118275,9857,1,3,0
118276,9857,1,4,1
118277,9857,1,5,0
118278,9857,1,6,1
118279,9857,1,7,0
118280,9857,1,8,1
118281,9857,1,9,1
118282,9857,1,10,0
118283,9857,1,11,0
118284,9857,1,12,0
118285,9858,0,1,0
118286,9858,0,2,0
118287,9858,0,3,0
118288,9858,0,4,1
118289,9858,0,5,1
118290,9858,0,6,2
118291,9858,0,7,3
118292,9858,0,8,3
118293,9858,0,9,3
118294,9858,0,10,3
118295,9858,0,11,3
118296,9858,0,12,3
118297,9859,0,1,0
118298,9859,0,2,0
118299,9859,0,3,0
118300,9859,0,4,0
118301,9859,0,5,0
118302,9859,0,6,0
118303,9859,0,7,0
118304,9859,0,8,0
118305,9859,0,9,1
118306,9859,0,10,0
118307,9859,0,11,0
118308,9859,0,12,0
118309,9860,0,1,0
118310,9860,0,2,0
118311,9860,0,3,0
118312,9860,0,4,1
118313,9860,0,5,2
118314,9860,0,6,3
118315,9860,0,7,3
118316,9860,0,8,3
118317,9860,0,9,3
118318,9860,0,10,3
118319,9860,0,11,3
118320,9860,0,12,3
118321,9861,0,1,0
118322,9861,0,2,0
118323,9861,0,3,0
118324,9861,0,4,0
118325,9861,0,5,0
118326,9861,0,6,0
118327,9861,0,7,0
118328,9861,0,8,0
118329,9861,0,9,0
118330,9861,0,10,0
118331,9861,0,11,0
118332,9861,0,12,0
118333,9862,1,1,1
118334,9862,1,2,0
118335,9862,1,3,0
118336,9862,1,4,0
118337,9862,1,5,0
118338,9862,1,6,0
118339,9862,1,7,2
118340,9862,1,8,2
118341,9862,1,9,2
118342,9862,1,10,2
118343,9862,1,11,2
118344,9862,1,12,2
118345,9863,1,1,0
118346,9863,1,2,0
118347,9863,1,3,0
118348,9863,1,4,0
118349,9863,1,5,0
118350,9863,1,6,1
118351,9863,1,7,1
118352,9863,1,8,0
118353,9863,1,9,2
118354,9863,1,10,2
118355,9863,1,11,2
118356,9863,1,12,1
118357,9864,0,1,1
118358,9864,0,2,2
118359,9864,0,3,2
118360,9864,0,4,3
118361,9864,0,5,3
118362,9864,0,6,3
118363,9864,0,7,3
118364,9864,0,8,3
118365,9864,0,9,3
118366,9864,0,10,3
118367,9864,0,11,3
118368,9864,0,12,3
118369,9865,1,1,0
118370,9865,1,2,0
118371,9865,1,3,2
118372,9865,1,4,2
118373,9865,1,5,2
118374,9865,1,6,3
118375,9865,1,7,2
118376,9865,1,8,2
118377,9865,1,9,2
118378,9865,1,10,2
118379,9865,1,11,0
118380,9865,1,12,1
118381,9866,1,1,2
118382,9866,1,2,2
118383,9866,1,3,1
118384,9866,1,4,0
118385,9866,1,5,0
118386,9866,1,6,1
118387,9866,1,7,0
118388,9866,1,8,1
118389,9866,1,9,2
118390,9866,1,10,2
118391,9866,1,11,2
118392,9866,1,12,2
118393,9867,1,1,0
118394,9867,1,2,0
118395,9867,1,3,0
118396,9867,1,4,1
118397,9867,1,5,2
118398,9867,1,6,1
118399,9867,1,7,0
118400,9867,1,8,0
118401,9867,1,9,2
118402,9867,1,10,2
118403,9867,1,11,2
118404,9867,1,12,2
118405,9868,1,1,0
118406,9868,1,2,0
118407,9868,1,3,0
118408,9868,1,4,1
118409,9868,1,5,0
118410,9868,1,6,0
118411,9868,1,7,0
118412,9868,1,8,0
118413,9868,1,9,0
118414,9868,1,10,0
118415,9868,1,11,1
118416,9868,1,12,1
118417,9869,1,1,0
118418,9869,1,2,1
118419,9869,1,3,0
118420,9869,1,4,0
118421,9869,1,5,0
118422,9869,1,6,1
118423,9869,1,7,2
118424,9869,1,8,1
118425,9869,1,9,0
118426,9869,1,10,2
118427,9869,1,11,1
118428,9869,1,12,1
118429,9870,1,1,2
118430,9870,1,2,1
118431,9870,1,3,0
118432,9870,1,4,1
118433,9870,1,5,0
118434,9870,1,6,0
118435,9870,1,7,0
118436,9870,1,8,0
118437,9870,1,9,0
118438,9870,1,10,0
118439,9870,1,11,0
118440,9870,1,12,1
118441,9871,1,1,0
118442,9871,1,2,0
118443,9871,1,3,1
118444,9871,1,4,0
118445,9871,1,5,1
118446,9871,1,6,1
118447,9871,1,7,0
118448,9871,1,8,1
118449,9871,1,9,1
118450,9871,1,10,2
118451,9871,1,11,1
118452,9871,1,12,0
118453,9872,0,1,0
118454,9872,0,2,0
118455,9872,0,3,0
118456,9872,0,4,0
118457,9872,0,5,0
118458,9872,0,6,0
118459,9872,0,7,0
118460,9872,0,8,0
118461,9872,0,9,0
118462,9872,0,10,0
118463,9872,0,11,0
118464,9872,0,12,1
118465,9873,1,1,0
118466,9873,1,2,1
118467,9873,1,3,2
118468,9873,1,4,2
118469,9873,1,5,2
118470,9873,1,6,2
118471,9873,1,7,1
118472,9873,1,8,1
118473,9873,1,9,2
118474,9873,1,10,2
118475,9873,1,11,1
118476,9873,1,12,0
118477,9874,1,1,0
118478,9874,1,2,0
118479,9874,1,3,0
118480,9874,1,4,0
118481,9874,1,5,1
118482,9874,1,6,0
118483,9874,1,7,1
118484,9874,1,8,0
118485,9874,1,9,0
118486,9874,1,10,2
118487,9874,1,11,2
118488,9874,1,12,2
118489,9875,1,1,1
118490,9875,1,2,1
118491,9875,1,3,0
118492,9875,1,4,0
118493,9875,1,5,0
118494,9875,1,6,0
118495,9875,1,7,2
118496,9875,1,8,3
118497,9875,1,9,3
118498,9875,1,10,3
118499,9875,1,11,3
118500,9875,1,12,1
118501,9876,1,1,0
118502,9876,1,2,0
118503,9876,1,3,1
118504,9876,1,4,1
118505,9876,1,5,0
118506,9876,1,6,1
118507,9876,1,7,0
118508,9876,1,8,2
118509,9876,1,9,2
118510,9876,1,10,2
118511,9876,1,11,2
118512,9876,1,12,2
118513,9877,1,1,0
118514,9877,1,2,0
118515,9877,1,3,1
118516,9877,1,4,0
118517,9877,1,5,1
118518,9877,1,6,0
118519,9877,1,7,0
118520,9877,1,8,1
118521,9877,1,9,2
118522,9877,1,10,1
118523,9877,1,11,1
118524,9877,1,12,0
118525,9878,1,1,1
118526,9878,1,2,0
118527,9878,1,3,0
118528,9878,1,4,0
118529,9878,1,5,0
118530,9878,1,6,1
118531,9878,1,7,2
118532,9878,1,8,1
118533,9878,1,9,1
118534,9878,1,10,1
118535,9878,1,11,0
118536,9878,1,12,1
118537,9879,0,1,0
118538,9879,0,2,0
118539,9879,0,3,0
118540,9879,0,4,1
118541,9879,0,5,1
118542,9879,0,6,2
118543,9879,0,7,3
118544,9879,0,8,3
118545,9879,0,9,3
118546,9879,0,10,3
118547,9879,0,11,3
118548,9879,0,12,3
118549,9880,1,1,0
118550,9880,1,2,0
118551,9880,1,3,2
118552,9880,1,4,2
118553,9880,1,5,2
118554,9880,1,6,2
118555,9880,1,7,2
118556,9880,1,8,1
118557,9880,1,9,0
118558,9880,1,10,1
118559,9880,1,11,3
118560,9880,1,12,3
118561,9881,1,1,0
118562,9881,1,2,0
118563,9881,1,3,0
118564,9881,1,4,1
118565,9881,1,5,0
118566,9881,1,6,0
118567,9881,1,7,0
118568,9881,1,8,1
118569,9881,1,9,0
118570,9881,1,10,0
118571,9881,1,11,1
118572,9881,1,12,1
118573,9882,1,1,1
118574,9882,1,2,0
118575,9882,1,3,1
118576,9882,1,4,1
118577,9882,1,5,0
118578,9882,1,6,1
118579,9882,1,7,1
118580,9882,1,8,0
118581,9882,1,9,0
118582,9882,1,10,0
118583,9882,1,11,0
118584,9882,1,12,0
118585,9883,1,1,0
118586,9883,1,2,0
118587,9883,1,3,2
118588,9883,1,4,3
118589,9883,1,5,0
118590,9883,1,6,0
118591,9883,1,7,0
118592,9883,1,8,0
118593,9883,1,9,0
118594,9883,1,10,2
118595,9883,1,11,1
118596,9883,1,12,0
118597,9884,0,1,0
118598,9884,0,2,0
118599,9884,0,3,0
118600,9884,0,4,0
118601,9884,0,5,0
118602,9884,0,6,0
118603,9884,0,7,0
118604,9884,0,8,0
118605,9884,0,9,0
118606,9884,0,10,0
118607,9884,0,11,0
118608,9884,0,12,1
118609,9885,1,1,1
118610,9885,1,2,1
118611,9885,1,3,0
118612,9885,1,4,1
118613,9885,1,5,0
118614,9885,1,6,1
118615,9885,1,7,1
118616,9885,1,8,1
118617,9885,1,9,1
118618,9885,1,10,1
118619,9885,1,11,2
118620,9885,1,12,2
118621,9886,1,1,1
118622,9886,1,2,3
118623,9886,1,3,2
118624,9886,1,4,1
118625,9886,1,5,0
118626,9886,1,6,0
118627,9886,1,7,1
118628,9886,1,8,0
118629,9886,1,9,0
118630,9886,1,10,0
118631,9886,1,11,0
118632,9886,1,12,0
118633,9887,0,1,0
118634,9887,0,2,0
118635,9887,0,3,0
118636,9887,0,4,0
118637,9887,0,5,0
118638,9887,0,6,0
118639,9887,0,7,0
118640,9887,0,8,0
118641,9887,0,9,1
118642,9887,0,10,2
118643,9887,0,11,3
118644,9887,0,12,3
118645,9888,1,1,1
118646,9888,1,2,1
118647,9888,1,3,0
118648,9888,1,4,0
118649,9888,1,5,0
118650,9888,1,6,1
118651,9888,1,7,1
118652,9888,1,8,1
118653,9888,1,9,1
118654,9888,1,10,0
118655,9888,1,11,0
118656,9888,1,12,1
118657,9889,0,1,0
118658,9889,0,2,0
118659,9889,0,3,0
118660,9889,0,4,0
118661,9889,0,5,0
118662,9889,0,6,0
118663,9889,0,7,0
118664,9889,0,8,0
118665,9889,0,9,0
118666,9889,0,10,0
118667,9889,0,11,0
118668,9889,0,12,0
118669,9890,0,1,0
118670,9890,0,2,0
118671,9890,0,3,0
118672,9890,0,4,0
118673,9890,0,5,0
118674,9890,0,6,0
118675,9890,0,7,0
118676,9890,0,8,0
118677,9890,0,9,0
118678,9890,0,10,0
118679,9890,0,11,0
118680,9890,0,12,0
118681,9891,1,1,0
118682,9891,1,2,0
118683,9891,1,3,1
118684,9891,1,4,1
118685,9891,1,5,3
118686,9891,1,6,1
118687,9891,1,7,0
118688,9891,1,8,0
118689,9891,1,9,0
118690,9891,1,10,0
118691,9891,1,11,0
118692,9891,1,12,0
118693,9892,1,1,0
118694,9892,1,2,0
118695,9892,1,3,1
118696,9892,1,4,0
118697,9892,1,5,0
118698,9892,1,6,0
118699,9892,1,7,0
118700,9892,1,8,0
118701,9892,1,9,1
118702,9892,1,10,0
118703,9892,1,11,0
118704,9892,1,12,0
118705,9893,0,1,0
118706,9893,0,2,0
118707,9893,0,3,0
118708,9893,0,4,0
118709,9893,0,5,1
118710,9893,0,6,2
118711,9893,0,7,1
118712,9893,0,8,2
118713,9893,0,9,3
118714,9893,0,10,3
118715,9893,0,11,3
118716,9893,0,12,3
118717,9894,1,1,0
118718,9894,1,2,1
118719,9894,1,3,0
118720,9894,1,4,1
118721,9894,1,5,0
118722,9894,1,6,0
118723,9894,1,7,0
118724,9894,1,8,0
118725,9894,1,9,0
118726,9894,1,10,1
118727,9894,1,11,1
118728,9894,1,12,0
118729,9895,1,1,0
118730,9895,1,2,0
118731,9895,1,3,0
118732,9895,1,4,0
118733,9895,1,5,0
118734,9895,1,6,0
118735,9895,1,7,0
118736,9895,1,8,0
118737,9895,1,9,0
118738,9895,1,10,1
118739,9895,1,11,1
118740,9895,1,12,1
118741,9896,1,1,1
118742,9896,1,2,1
118743,9896,1,3,0
118744,9896,1,4,0
118745,9896,1,5,1
118746,9896,1,6,1
118747,9896,1,7,0
118748,9896,1,8,0
118749,9896,1,9,1
118750,9896,1,10,1
118751,9896,1,11,0
118752,9896,1,12,0
118753,9897,1,1,1
118754,9897,1,2,0
118755,9897,1,3,0
118756,9897,1,4,0
118757,9897,1,5,0
118758,9897,1,6,1
118759,9897,1,7,1
118760,9897,1,8,0
118761,9897,1,9,0
118762,9897,1,10,0
118763,9897,1,11,0
118764,9897,1,12,0
118765,9898,1,1,0
118766,9898,1,2,2
118767,9898,1,3,0
118768,9898,1,4,1
118769,9898,1,5,1
118770,9898,1,6,0
118771,9898,1,7,0
118772,9898,1,8,0
118773,9898,1,9,1
118774,9898,1,10,0
118775,9898,1,11,0
118776,9898,1,12,0
118777,9899,1,1,1
118778,9899,1,2,0
118779,9899,1,3,0
118780,9899,1,4,0
118781,9899,1,5,0
118782,9899,1,6,1
118783,9899,1,7,0
118784,9899,1,8,1
118785,9899,1,9,0
118786,9899,1,10,1
118787,9899,1,11,1
118788,9899,1,12,0
118789,9900,1,1,0
118790,9900,1,2,0
118791,9900,1,3,0
118792,9900,1,4,1
118793,9900,1,5,0
118794,9900,1,6,1
118795,9900,1,7,0
118796,9900,1,8,1
118797,9900,1,9,0
118798,9900,1,10,0
118799,9900,1,11,1
118800,9900,1,12,0
118801,9901,1,1,2
118802,9901,1,2,0
118803,9901,1,3,0
118804,9901,1,4,0
118805,9901,1,5,0
118806,9901,1,6,2
118807,9901,1,7,3
118808,9901,1,8,3
118809,9901,1,9,3
118810,9901,1,10,2
118811,9901,1,11,1
118812,9901,1,12,0
118813,9902,1,1,1
118814,9902,1,2,0
118815,9902,1,3,1
118816,9902,1,4,1
118817,9902,1,5,2
118818,9902,1,6,0
118819,9902,1,7,0
118820,9902,1,8,0
118821,9902,1,9,0
118822,9902,1,10,0
118823,9902,1,11,1
118824,9902,1,12,1
118825,9903,1,1,0
118826,9903,1,2,0
118827,9903,1,3,1
118828,9903,1,4,1
118829,9903,1,5,2
118830,9903,1,6,1
118831,9903,1,7,2
118832,9903,1,8,1
118833,9903,1,9,2
118834,9903,1,10,2
118835,9903,1,11,2
118836,9903,1,12,2
118837,9904,0,1,0
118838,9904,0,2,0
118839,9904,0,3,0
118840,9904,0,4,0
118841,9904,0,5,0
118842,9904,0,6,0
118843,9904,0,7,0
118844,9904,0,8,0
118845,9904,0,9,1
118846,9904,0,10,2
118847,9904,0,11,3
118848,9904,0,12,3
118849,9905,1,1,0
118850,9905,1,2,1
118851,9905,1,3,0
118852,9905,1,4,1
118853,9905,1,5,0
118854,9905,1,6,0
118855,9905,1,7,1
118856,9905,1,8,1
118857,9905,1,9,1
118858,9905,1,10,3
118859,9905,1,11,0
118860,9905,1,12,1
118861,9906,1,1,0
118862,9906,1,2,1
118863,9906,1,3,0
118864,9906,1,4,1
118865,9906,1,5,2
118866,9906,1,6,0
118867,9906,1,7,0
118868,9906,1,8,0
118869,9906,1,9,0
118870,9906,1,10,2
118871,9906,1,11,2
118872,9906,1,12,2
118873,9907,1,1,1
118874,9907,1,2,1
118875,9907,1,3,1
118876,9907,1,4,1
118877,9907,1,5,1
118878,9907,1,6,1
118879,9907,1,7,1
118880,9907,1,8,0
118881,9907,1,9,0
118882,9907,1,10,0
118883,9907,1,11,0
118884,9907,1,12,0
118885,9908,1,1,1
118886,9908,1,2,0
118887,9908,1,3,0
118888,9908,1,4,1
118889,9908,1,5,0
118890,9908,1,6,1
118891,9908,1,7,0
118892,9908,1,8,1
118893,9908,1,9,1
118894,9908,1,10,1
118895,9908,1,11,1
118896,9908,1,12,0
118897,9909,1,1,0
118898,9909,1,2,0
118899,9909,1,3,0
118900,9909,1,4,2
118901,9909,1,5,2
118902,9909,1,6,2
118903,9909,1,7,1
118904,9909,1,8,1
118905,9909,1,9,2
118906,9909,1,10,2
118907,9909,1,11,1
118908,9909,1,12,1
118909,9910,1,1,0
118910,9910,1,2,0
118911,9910,1,3,1
118912,9910,1,4,1
118913,9910,1,5,1
118914,9910,1,6,1
118915,9910,1,7,1
118916,9910,1,8,0
118917,9910,1,9,0
118918,9910,1,10,0
118919,9910,1,11,0
118920,9910,1,12,1
118921,9911,1,1,0
118922,9911,1,2,1
118923,9911,1,3,0
118924,9911,1,4,0
118925,9911,1,5,0
118926,9911,1,6,0
118927,9911,1,7,0
118928,9911,1,8,0
118929,9911,1,9,0
118930,9911,1,10,2
118931,9911,1,11,1
118932,9911,1,12,0
118933,9912,0,1,0
118934,9912,0,2,0
118935,9912,0,3,0
118936,9912,0,4,0
118937,9912,0,5,0
118938,9912,0,6,0
118939,9912,0,7,0
118940,9912,0,8,1
118941,9912,0,9,2
118942,9912,0,10,3
118943,9912,0,11,3
118944,9912,0,12,3
118945,9913,0,1,0
118946,9913,0,2,0
118947,9913,0,3,0
118948,9913,0,4,0
118949,9913,0,5,0
118950,9913,0,6,0
118951,9913,0,7,0
118952,9913,0,8,0
118953,9913,0,9,0
118954,9913,0,10,0
118955,9913,0,11,0
118956,9913,0,12,0
118957,9914,1,1,0
118958,9914,1,2,0
